,car_id,date,mileage,env_temperature,env_humidity,tire_thickness_mm,brake_pad_thickness_mm,oil_quality,engine_performance,vibration_level,engine_temperature,maintenance_needed
1712,5,2022-09-10,16134,-1.68,40.47,0.0,3.78,83.47,83.1,6.09,79.87,1
1713,5,2022-09-11,16188,1.87,38.35,0.0,3.754,83.42,83.06,2.84,78.83,1
1714,5,2022-09-12,16218,16.68,42.26,0.0,3.738,83.34,83.05,5.32,78.89,1
1715,5,2022-09-13,16259,-2.58,67.58,0.0,3.719,83.29,83.03,7.98,79.15,1
1716,5,2022-09-14,16299,34.11,26.17,0.0,3.698,83.2,83.02,2.47,78.26,1
1717,5,2022-09-15,16341,-9.07,62.69,0.0,3.675,83.13,83.0,5.83,78.96,1
1718,5,2022-09-16,16410,3.19,42.7,0.0,3.641,83.08,82.98,10.38,79.1,1
1719,5,2022-09-17,16430,-3.51,78.85,0.0,3.63,83.01,82.95,5.63,77.86,1
1720,5,2022-09-18,16517,-0.91,26.86,0.0,3.588,82.93,82.95,1.79,78.05,1
1721,5,2022-09-19,16602,28.05,57.2,0.0,3.543,82.9,82.91,3.24,77.84,1
1722,5,2022-09-20,16625,-7.52,54.42,0.0,3.532,82.87,82.91,3.87,78.75,1
1723,5,2022-09-21,16667,26.69,57.74,0.0,3.511,82.84,82.89,3.23,78.96,1
1724,5,2022-09-22,16711,14.7,30.68,0.0,3.49,82.77,82.87,5.07,78.25,1
1725,5,2022-09-23,16755,26.39,63.53,0.0,3.468,82.69,82.84,4.63,78.66,1
1726,5,2022-09-24,16807,17.76,85.3,0.0,3.443,82.64,82.81,6.04,77.66,1
1727,5,2022-09-25,16879,39.54,77.64,0.0,3.408,82.6,82.79,3.34,77.77,1
1728,5,2022-09-26,16937,38.91,67.2,0.0,3.378,82.53,82.76,2.57,79.59,1
1729,5,2022-09-27,16976,10.41,61.48,0.0,3.357,82.46,82.73,6.16,80.77,1
1730,5,2022-09-28,17057,34.08,51.42,0.0,3.317,82.43,82.68,5.56,77.37,1
1731,5,2022-09-29,17144,24.22,29.64,0.0,3.273,82.35,82.65,5.67,79.91,1
1732,5,2022-09-30,17213,9.02,23.96,0.0,3.24,82.29,82.63,7.43,78.17,1
1733,5,2022-10-01,17280,9.46,76.34,0.0,3.208,82.2,82.58,5.29,78.14,1
1734,5,2022-10-02,17359,-3.11,22.92,0.0,3.167,82.12,82.56,7.75,78.76,1
1735,5,2022-10-03,17409,8.16,80.08,0.0,3.142,82.1,82.53,6.11,78.0,1
1736,5,2022-10-04,17446,39.75,52.72,0.0,3.123,82.07,82.5,2.72,78.76,1
1737,5,2022-10-05,17495,-7.9,24.41,0.0,3.098,82.0,82.49,4.42,78.88,1
1738,5,2022-10-06,17530,8.68,70.5,0.0,3.081,81.95,82.48,4.45,79.6,1
1739,5,2022-10-07,17566,-0.2,84.82,0.0,3.063,81.87,82.45,6.11,79.68,1
1740,5,2022-10-08,17605,24.11,50.78,0.0,3.043,81.85,82.42,4.78,78.36,1
1741,5,2022-10-09,17694,24.49,59.74,0.0,2.998,81.8,82.4,4.72,78.47,1
1742,5,2022-10-10,17734,39.42,61.95,0.0,2.98,81.77,82.39,8.24,81.11,1
1743,5,2022-10-11,17807,28.44,73.05,0.0,2.943,81.7,82.39,5.79,80.88,1
1744,5,2022-10-12,17876,29.31,39.79,0.0,2.908,81.66,82.37,5.5,78.07,1
1745,5,2022-10-13,17916,9.19,26.55,0.0,2.889,81.6,82.35,3.65,79.91,1
1746,5,2022-10-14,17965,-0.37,61.3,0.0,2.865,81.57,82.33,6.16,79.96,1
1747,5,2022-10-15,18043,6.73,24.51,0.0,2.826,81.52,82.31,7.53,79.1,1
1748,5,2022-10-16,18074,-5.06,30.13,0.0,2.812,81.47,82.29,2.51,78.98,1
1749,5,2022-10-17,18125,13.6,36.46,0.0,2.784,81.41,82.28,4.44,78.16,1
1750,5,2022-10-18,18187,21.46,74.76,0.0,2.752,81.37,82.26,4.21,79.09,1
1751,5,2022-10-19,18273,13.78,79.97,0.0,2.71,81.35,82.24,5.13,78.78,1
1752,5,2022-10-20,18332,-3.36,43.99,0.0,2.679,81.29,82.22,2.73,79.85,1
1753,5,2022-10-21,18376,-1.46,80.92,0.0,2.657,81.2,82.2,4.07,77.59,1
1754,5,2022-10-22,18457,6.23,27.65,0.0,2.617,81.13,82.18,3.42,78.58,1
1755,5,2022-10-23,18520,5.36,61.86,0.0,2.586,81.11,82.14,8.27,79.78,1
1756,5,2022-10-24,18550,10.42,89.98,0.0,2.571,81.04,82.14,3.69,81.8,1
1757,5,2022-10-25,18596,30.51,73.73,0.0,2.548,81.0,82.1,4.0,77.47,1
1758,5,2022-10-26,18628,24.35,65.22,0.0,2.532,80.98,82.07,4.38,78.82,1
1759,5,2022-10-27,18672,-1.55,85.92,0.0,2.51,80.93,82.06,3.12,79.88,1
1760,5,2022-10-28,18692,13.68,41.41,0.0,2.499,80.88,82.03,7.69,78.94,1
1761,5,2022-10-29,18748,16.23,20.92,0.0,2.471,80.83,82.0,3.96,79.83,1
1762,5,2022-10-30,18809,-7.98,38.15,0.0,2.439,80.8,81.98,8.9,80.44,1
1763,5,2022-10-31,18830,5.36,46.04,0.0,2.428,80.74,81.95,5.16,80.14,1
1764,5,2022-11-01,18873,-5.74,61.82,0.0,2.407,80.69,81.92,5.53,79.18,1
1765,5,2022-11-02,18967,6.85,75.65,0.0,2.362,80.61,81.91,2.7,79.45,1
1766,5,2022-11-03,19061,38.82,36.94,0.0,2.314,80.55,81.89,7.59,80.16,1
1767,5,2022-11-04,19083,27.58,25.56,0.0,2.304,80.5,81.9,5.49,79.45,1
1768,5,2022-11-05,19155,20.85,29.48,0.0,2.268,80.44,81.89,5.32,80.47,1
1769,5,2022-11-06,19181,21.73,73.41,0.0,2.253,80.38,81.88,1.24,81.19,1
1770,5,2022-11-07,19221,39.53,81.73,0.0,2.232,80.35,81.85,5.25,78.39,1
1771,5,2022-11-08,19268,-6.75,47.95,0.0,2.21,80.27,81.84,8.44,78.59,1
1772,5,2022-11-09,19365,28.49,58.38,0.0,2.162,80.22,81.84,4.89,81.31,1
1773,5,2022-11-10,19456,30.27,49.84,0.0,2.118,80.18,81.82,6.19,79.86,1
1774,5,2022-11-11,19522,5.67,83.17,0.0,2.083,80.11,81.8,5.87,79.56,1
1775,5,2022-11-12,19555,30.91,89.04,0.0,2.067,80.06,81.8,2.94,80.91,1
1776,5,2022-11-13,19582,36.92,66.6,0.0,2.054,79.99,81.79,4.5,79.32,1
1777,5,2022-11-14,19663,35.57,58.97,0.0,2.013,79.96,81.77,3.05,79.68,1
1778,5,2022-11-15,19725,34.06,72.47,0.0,1.983,79.9,81.75,5.99,79.22,1
1779,5,2022-11-16,19757,24.61,52.15,0.0,1.968,79.86,81.73,6.04,80.72,1
1780,5,2022-11-17,19795,-0.68,70.34,0.0,1.949,79.81,81.71,7.1,79.2,1
1781,5,2022-11-18,19822,17.39,42.77,0.0,1.935,79.75,81.71,5.55,79.35,1
1782,5,2022-11-19,19890,6.26,64.29,0.0,1.899,79.68,81.68,3.1,79.29,1
1783,5,2022-11-20,19975,13.21,71.31,0.0,1.855,79.65,81.68,4.57,79.89,1
1784,5,2022-11-21,20049,38.78,70.85,0.0,1.817,79.63,81.67,7.18,79.35,1
1785,5,2022-11-22,20099,27.38,56.25,0.0,1.792,79.58,81.64,7.23,79.81,1
1786,5,2022-11-23,20121,14.51,37.25,0.0,1.781,79.54,81.61,7.02,81.15,1
1787,5,2022-11-24,20168,-1.15,50.36,0.0,1.758,79.49,81.6,5.18,81.48,1
1788,5,2022-11-25,20188,-8.2,22.08,0.0,1.747,79.44,81.58,4.96,80.51,1
1789,5,2022-11-26,20213,32.59,35.14,0.0,1.735,79.37,81.56,3.55,81.71,1
1790,5,2022-11-27,20278,35.18,39.83,0.0,1.702,79.36,81.55,8.59,80.76,1
1791,5,2022-11-28,20368,24.24,56.09,0.0,1.658,79.34,81.54,3.48,81.65,1
1792,5,2022-11-29,20413,32.35,42.95,0.0,1.636,79.28,81.52,5.84,80.24,1
1793,5,2022-11-30,20510,39.17,34.14,0.0,1.587,79.22,81.52,6.33,80.57,1
1794,5,2022-12-01,20609,15.0,82.23,0.0,1.537,79.14,81.5,5.26,80.65,1
1795,5,2022-12-02,20691,5.47,59.33,0.0,1.497,79.09,81.48,3.54,80.05,1
1796,5,2022-12-03,20757,28.59,35.22,0.0,1.463,79.03,81.47,7.21,79.88,1
1797,5,2022-12-04,20854,29.5,86.68,0.0,1.415,78.99,81.46,7.61,80.28,1
1798,5,2022-12-05,20889,28.68,36.47,0.0,1.398,78.94,81.45,4.87,79.66,1
1799,5,2022-12-06,20910,-3.66,25.62,0.0,1.388,78.9,81.43,5.64,81.48,1
1800,5,2022-12-07,20996,26.52,45.93,0.0,1.344,78.85,81.42,4.58,80.21,1
1801,5,2022-12-08,21027,-3.7,35.69,0.0,1.329,78.78,81.38,6.71,81.15,1
1802,5,2022-12-09,21114,33.88,64.98,0.0,1.286,78.74,81.35,2.62,81.46,1
1803,5,2022-12-10,21143,26.36,21.13,0.0,1.271,78.69,81.32,5.12,80.67,1
1804,5,2022-12-11,21237,24.28,88.28,0.0,1.223,78.61,81.3,3.98,80.74,1
1805,5,2022-12-12,21304,10.17,87.64,0.0,1.191,78.57,81.28,5.42,79.42,1
1806,5,2022-12-13,21393,10.14,33.3,0.0,1.148,78.5,81.26,3.18,82.07,1
1807,5,2022-12-14,21470,26.72,85.83,0.0,1.11,78.45,81.23,1.44,82.0,1
1808,5,2022-12-15,21549,23.49,50.22,0.0,1.071,78.4,81.24,4.92,81.62,1
1809,5,2022-12-16,21647,-9.3,50.72,0.0,1.023,78.36,81.23,3.04,81.26,1
1810,5,2022-12-17,21717,26.86,68.29,0.0,0.988,78.3,81.21,3.5,80.77,1
1811,5,2022-12-18,21749,24.13,23.26,0.0,0.973,78.26,81.19,2.32,82.63,1
1812,5,2022-12-19,21812,36.09,54.97,0.0,0.942,78.21,81.17,6.62,80.91,1
1813,5,2022-12-20,21897,-0.04,64.79,0.0,0.899,78.15,81.15,7.59,80.63,1
1814,5,2022-12-21,21975,9.44,79.57,0.0,0.859,78.12,81.12,4.04,79.54,1
1815,5,2022-12-22,22027,-8.79,84.31,0.0,0.833,78.04,81.09,6.7,80.66,1
1816,5,2022-12-23,22108,22.2,69.91,0.0,0.792,78.04,81.07,2.74,80.18,1
1817,5,2022-12-24,22161,10.45,66.2,0.0,0.765,77.97,81.04,5.59,81.37,1
1818,5,2022-12-25,22258,22.36,79.31,0.0,0.717,77.93,81.0,6.85,82.18,1
1819,5,2022-12-26,22314,-3.23,30.0,0.0,0.69,77.91,80.97,4.08,83.47,1
1820,5,2022-12-27,22337,2.27,31.45,0.0,0.679,77.83,80.96,6.0,79.84,1
1821,5,2022-12-28,22414,-3.52,20.15,0.0,0.64,77.77,80.93,3.72,81.08,1
1822,5,2022-12-29,22475,27.09,45.43,0.0,0.61,77.71,80.91,3.24,82.07,1
1823,5,2022-12-30,22546,25.25,88.64,0.0,0.574,77.68,80.9,5.14,83.31,1
1824,5,2022-12-31,22582,-8.5,87.88,0.0,0.557,77.67,80.88,0.04,80.03,1
