,car_id,date,env_temperature,env_humidity,tire_thickness_mm,brake_pad_thickness_mm,vibration_level,maintenance_needed
5946,6,2024-08-04,-8.69,32.87,0.0,10.307,6.01,0
5947,6,2024-08-05,12.88,35.58,0.0,10.282,3.92,0
5948,6,2024-08-06,-9.76,88.47,0.0,10.262,7.18,0
5949,6,2024-08-07,19.71,80.74,0.0,10.235,5.01,0
5950,6,2024-08-08,6.73,74.46,0.0,10.207,4.78,0
5951,6,2024-08-09,24.47,80.76,0.0,10.168,8.02,0
5952,6,2024-08-10,17.66,56.52,0.0,10.151,5.0,0
5953,6,2024-08-11,36.35,23.76,0.0,10.129,10.48,0
5954,6,2024-08-12,3.37,89.93,0.0,10.098,5.72,0
5955,6,2024-08-13,11.97,46.1,0.0,10.072,4.28,0
5956,6,2024-08-14,-4.39,58.61,0.0,10.051,7.34,0
5957,6,2024-08-15,-3.97,81.14,0.0,10.007,3.8,0
5958,6,2024-08-16,5.8,27.92,0.0,9.967,2.39,0
5959,6,2024-08-17,24.52,22.96,0.0,9.933,3.45,0
5960,6,2024-08-18,8.84,24.26,0.0,9.89,4.82,0
5961,6,2024-08-19,36.73,25.52,0.0,9.861,6.05,0
5962,6,2024-08-20,16.04,82.99,0.0,9.835,1.44,0
5963,6,2024-08-21,-5.62,81.34,0.0,9.802,5.4,0
5964,6,2024-08-22,19.71,65.17,0.0,9.773,4.23,0
5965,6,2024-08-23,-4.83,66.15,0.0,9.745,3.02,0
5966,6,2024-08-24,27.38,75.62,0.0,9.702,2.46,0
5967,6,2024-08-25,23.15,49.82,0.0,9.689,0.46,0
5968,6,2024-08-26,10.14,73.66,0.0,9.678,5.21,0
5969,6,2024-08-27,-5.79,81.01,0.0,9.658,5.55,0
5970,6,2024-08-28,24.66,42.35,0.0,9.613,3.97,0
5971,6,2024-08-29,28.63,87.14,0.0,9.603,6.38,0
5972,6,2024-08-30,6.22,48.2,0.0,9.564,7.08,0
5973,6,2024-08-31,-7.89,81.66,0.0,9.529,5.69,0
5974,6,2024-09-01,23.42,84.05,0.0,9.497,4.77,0
5975,6,2024-09-02,15.01,23.34,0.0,9.467,1.43,0
5976,6,2024-09-03,37.38,63.34,0.0,9.428,7.41,0
5977,6,2024-09-04,30.54,50.14,0.0,9.399,1.29,0
5978,6,2024-09-05,29.04,33.97,0.0,9.382,4.8,0
5979,6,2024-09-06,17.15,46.05,0.0,9.357,3.16,0
5980,6,2024-09-07,38.34,62.43,0.0,9.331,8.93,0
5981,6,2024-09-08,34.16,84.92,0.0,9.28,5.09,0
5982,6,2024-09-09,8.31,44.25,0.0,9.239,5.47,0
5983,6,2024-09-10,20.2,78.75,0.0,9.212,6.41,0
5984,6,2024-09-11,19.05,69.75,0.0,9.191,1.91,0
5985,6,2024-09-12,4.64,62.44,0.0,9.165,5.1,0
5986,6,2024-09-13,28.94,55.25,0.0,9.147,3.72,0
5987,6,2024-09-14,2.85,65.4,0.0,9.135,5.62,0
5988,6,2024-09-15,21.72,45.69,0.0,9.118,9.67,0
5989,6,2024-09-16,15.79,62.66,0.0,9.1,7.48,0
5990,6,2024-09-17,30.39,39.0,0.0,9.06,3.67,0
5991,6,2024-09-18,17.56,33.23,0.0,9.018,7.8,0
5992,6,2024-09-19,7.1,27.04,0.0,8.99,4.7,0
5993,6,2024-09-20,-5.2,27.72,0.0,8.969,2.74,0
5994,6,2024-09-21,9.62,71.62,0.0,8.954,5.95,0
5995,6,2024-09-22,-6.6,37.07,0.0,8.91,6.56,0
5996,6,2024-09-23,35.77,84.66,0.0,8.888,3.7,0
5997,6,2024-09-24,35.88,46.54,0.0,8.852,9.19,0
5998,6,2024-09-25,12.62,20.69,0.0,8.804,3.2,0
5999,6,2024-09-26,34.8,78.74,0.0,8.791,5.93,0
6000,7,2022-01-01,1.13,72.55,7.633,8.367,4.45,0
6001,7,2022-01-02,21.03,30.92,7.592,8.347,6.0,0
6002,7,2022-01-03,25.27,47.24,7.565,8.334,9.17,0
6003,7,2022-01-04,-3.11,43.95,7.498,8.3,1.76,0
6004,7,2022-01-05,8.58,35.92,7.459,8.279,1.8,0
6005,7,2022-01-06,29.25,70.5,7.407,8.251,2.49,0
6006,7,2022-01-07,32.9,60.81,7.341,8.219,5.03,0
6007,7,2022-01-08,-9.75,42.54,7.267,8.182,4.06,0
6008,7,2022-01-09,27.53,52.12,7.195,8.147,4.62,0
6009,7,2022-01-10,13.57,64.34,7.12,8.11,4.87,0
6010,7,2022-01-11,31.38,24.02,7.022,8.062,7.55,0
6011,7,2022-01-12,23.45,81.69,6.997,8.049,6.9,0
6012,7,2022-01-13,36.44,85.19,6.952,8.027,5.23,0
6013,7,2022-01-14,24.9,45.14,6.862,7.981,3.8,0
6014,7,2022-01-15,35.77,40.11,6.836,7.966,5.15,0
6015,7,2022-01-16,9.2,64.55,6.739,7.918,5.63,0
6016,7,2022-01-17,3.73,44.27,6.662,7.878,4.57,0
6017,7,2022-01-18,39.57,60.58,6.637,7.865,4.65,0
6018,7,2022-01-19,0.3,75.66,6.594,7.842,2.24,0
6019,7,2022-01-20,-1.19,38.65,6.56,7.826,4.82,0
6020,7,2022-01-21,16.38,67.31,6.529,7.809,2.53,0
6021,7,2022-01-22,21.38,78.2,6.468,7.779,3.52,0
6022,7,2022-01-23,24.09,35.08,6.384,7.737,7.71,0
6023,7,2022-01-24,34.94,43.54,6.336,7.711,5.65,0
6024,7,2022-01-25,20.22,78.15,6.263,7.676,3.06,0
6025,7,2022-01-26,11.01,54.54,6.237,7.662,5.19,0
6026,7,2022-01-27,38.31,36.45,6.191,7.638,1.78,0
6027,7,2022-01-28,31.17,75.83,6.164,7.625,3.11,0
6028,7,2022-01-29,39.71,35.56,6.132,7.609,5.35,0
6029,7,2022-01-30,-8.64,88.42,6.098,7.589,3.99,0
6030,7,2022-01-31,28.76,33.52,6.005,7.544,5.08,0
6031,7,2022-02-01,-3.61,78.74,5.919,7.502,7.48,0
6032,7,2022-02-02,35.19,24.32,5.853,7.471,3.86,0
6033,7,2022-02-03,8.24,50.46,5.763,7.427,5.9,0
6034,7,2022-02-04,-6.0,61.11,5.679,7.388,5.64,0
6035,7,2022-02-05,-8.03,28.45,5.604,7.35,3.77,0
6036,7,2022-02-06,19.43,22.17,5.561,7.329,4.6,0
6037,7,2022-02-07,0.16,81.53,5.516,7.307,5.5,0
6038,7,2022-02-08,-4.95,28.59,5.46,7.279,5.64,0
6039,7,2022-02-09,19.38,43.46,5.366,7.232,5.6,0
6040,7,2022-02-10,15.74,24.74,5.302,7.198,3.17,0
6041,7,2022-02-11,37.74,84.61,5.233,7.161,6.3,0
6042,7,2022-02-12,36.63,55.54,5.149,7.119,3.76,0
6043,7,2022-02-13,32.85,70.46,5.103,7.097,4.41,0
6044,7,2022-02-14,-0.2,88.93,5.017,7.054,5.37,0
6045,7,2022-02-15,-6.93,53.98,4.934,7.014,5.17,0
6046,7,2022-02-16,14.56,26.98,4.893,6.994,7.19,0
6047,7,2022-02-17,19.91,56.47,4.863,6.981,6.77,0
6048,7,2022-02-18,5.51,33.92,4.812,6.957,8.89,1
6049,7,2022-02-19,-6.95,73.28,4.76,6.929,2.17,0
6050,7,2022-02-20,-0.7,53.14,4.667,6.882,7.18,0
6051,7,2022-02-21,29.53,51.71,4.603,6.85,4.83,0
6052,7,2022-02-22,4.24,40.42,4.512,6.801,3.92,0
6053,7,2022-02-23,6.58,87.37,4.421,6.758,5.07,0
6054,7,2022-02-24,27.97,43.54,4.396,6.744,4.19,0
6055,7,2022-02-25,-1.31,81.92,4.326,6.71,6.48,0
6056,7,2022-02-26,29.05,49.92,4.299,6.697,4.47,0
6057,7,2022-02-27,3.47,70.22,4.237,6.667,1.41,0
6058,7,2022-02-28,22.33,51.58,4.149,6.625,3.16,0
6059,7,2022-03-01,29.48,20.22,4.106,6.601,4.42,0
6060,7,2022-03-02,18.62,52.61,4.081,6.587,5.52,0
6061,7,2022-03-03,17.7,74.4,3.983,6.539,0.2,0
6062,7,2022-03-04,15.36,64.89,3.923,6.508,7.52,0
6063,7,2022-03-05,22.63,46.87,3.89,6.49,5.87,0
6064,7,2022-03-06,23.65,28.87,3.858,6.475,7.95,0
6065,7,2022-03-07,17.05,33.61,3.767,6.429,7.68,0
6066,7,2022-03-08,14.48,30.47,3.681,6.387,2.66,0
6067,7,2022-03-09,30.14,87.21,3.595,6.344,3.02,0
6068,7,2022-03-10,0.82,77.24,3.54,6.318,6.48,0
6069,7,2022-03-11,14.52,64.01,3.454,6.277,6.05,0
6070,7,2022-03-12,-3.48,77.74,3.368,6.233,3.63,0
6071,7,2022-03-13,16.98,38.11,3.304,6.2,5.41,0
6072,7,2022-03-14,-6.11,56.66,3.259,6.178,6.62,0
6073,7,2022-03-15,33.43,46.53,3.23,6.165,3.34,0
6074,7,2022-03-16,34.95,63.23,3.17,6.133,6.39,0
6075,7,2022-03-17,14.3,53.73,3.114,6.105,6.83,0
6076,7,2022-03-18,26.94,84.08,3.042,6.068,5.25,0
6077,7,2022-03-19,12.31,29.38,2.961,6.027,5.87,0
6078,7,2022-03-20,29.86,23.39,2.909,6.001,3.87,0
6079,7,2022-03-21,37.95,23.99,2.833,5.962,6.7,1
6080,7,2022-03-22,23.62,34.21,2.78,10.067,3.81,0
6081,7,2022-03-23,4.54,32.34,2.752,10.052,4.79,0
6082,7,2022-03-24,9.22,68.1,2.663,10.007,4.09,0
6083,7,2022-03-25,18.0,50.73,2.565,9.959,4.97,0
6084,7,2022-03-26,37.12,34.27,2.488,9.921,4.92,0
6085,7,2022-03-27,13.33,51.06,2.423,9.889,4.25,0
6086,7,2022-03-28,29.53,25.71,2.384,9.866,7.76,0
6087,7,2022-03-29,14.43,47.14,2.312,9.83,1.79,0
6088,7,2022-03-30,-2.7,33.64,2.255,9.798,4.18,0
6089,7,2022-03-31,7.25,54.55,2.198,9.768,4.26,0
6090,7,2022-04-01,21.1,76.43,2.128,9.732,8.03,0
6091,7,2022-04-02,-4.17,80.31,2.109,9.722,5.8,0
6092,7,2022-04-03,30.81,86.26,2.042,9.691,5.02,0
6093,7,2022-04-04,26.82,86.69,1.961,9.652,2.47,0
6094,7,2022-04-05,35.91,42.87,1.924,9.633,8.12,0
6095,7,2022-04-06,7.53,73.5,1.84,9.591,5.32,0
6096,7,2022-04-07,23.28,88.38,1.768,9.554,6.35,0
6097,7,2022-04-08,25.27,51.78,1.669,9.505,4.34,0
6098,7,2022-04-09,22.74,80.08,1.594,9.466,4.7,0
6099,7,2022-04-10,6.82,59.81,1.516,9.426,4.27,0
6100,7,2022-04-11,25.18,54.43,1.455,9.398,7.53,0
6101,7,2022-04-12,38.22,72.35,1.389,9.367,7.22,0
6102,7,2022-04-13,9.16,89.4,1.316,9.328,5.83,0
6103,7,2022-04-14,8.0,76.11,1.282,9.308,6.29,0
6104,7,2022-04-15,17.36,65.63,1.244,9.289,2.18,0
6105,7,2022-04-16,25.97,57.25,1.226,9.28,6.21,0
6106,7,2022-04-17,18.96,24.35,1.176,9.257,6.97,0
6107,7,2022-04-18,23.95,32.83,1.096,9.219,4.67,0
6108,7,2022-04-19,22.24,56.58,1.072,9.207,3.42,0
6109,7,2022-04-20,28.23,74.83,0.996,9.169,9.24,0
6110,7,2022-04-21,-2.53,57.32,0.921,9.13,4.78,0
6111,7,2022-04-22,-3.01,29.45,0.839,9.086,3.75,0
6112,7,2022-04-23,-1.49,45.72,0.812,9.074,2.67,0
6113,7,2022-04-24,-8.65,47.87,0.783,9.056,5.19,0
6114,7,2022-04-25,9.02,65.72,0.743,9.036,5.99,0
6115,7,2022-04-26,20.7,51.55,0.695,9.015,2.08,0
6116,7,2022-04-27,-7.16,87.12,0.647,8.988,7.34,0
6117,7,2022-04-28,4.74,84.49,0.616,8.973,3.16,0
6118,7,2022-04-29,15.85,67.77,0.563,8.947,5.76,0
6119,7,2022-04-30,4.1,81.91,0.545,8.936,5.85,0
6120,7,2022-05-01,9.4,66.39,0.476,8.903,6.16,0
6121,7,2022-05-02,38.4,54.37,0.397,8.864,4.87,0
6122,7,2022-05-03,31.14,73.18,0.361,8.845,6.29,0
6123,7,2022-05-04,28.95,48.26,0.282,8.805,4.94,0
6124,7,2022-05-05,35.06,72.16,0.262,8.796,1.24,0
6125,7,2022-05-06,1.68,27.97,0.172,8.75,5.71,0
6126,7,2022-05-07,-7.56,75.72,0.074,8.701,5.61,0
6127,7,2022-05-08,30.59,52.6,0.0,8.656,4.6,0
6128,7,2022-05-09,39.05,66.81,0.0,8.61,5.26,0
6129,7,2022-05-10,9.91,24.58,0.0,8.598,6.47,0
6130,7,2022-05-11,11.65,29.01,0.0,8.583,6.39,0
6131,7,2022-05-12,35.94,58.41,0.0,8.547,8.13,1
6132,7,2022-05-13,36.32,32.64,0.0,8.515,3.36,0
6133,7,2022-05-14,27.37,31.8,0.0,8.485,4.98,0
6134,7,2022-05-15,20.33,82.31,0.0,8.463,5.79,0
6135,7,2022-05-16,11.17,63.05,0.0,8.422,-0.16,0
6136,7,2022-05-17,24.96,61.81,0.0,8.384,5.87,0
6137,7,2022-05-18,-9.49,44.24,0.0,8.336,3.3,0
6138,7,2022-05-19,13.67,66.24,0.0,8.296,6.5,0
6139,7,2022-05-20,32.55,55.67,0.0,8.286,2.85,0
6140,7,2022-05-21,-6.06,83.47,0.0,8.258,5.07,0
6141,7,2022-05-22,0.25,24.74,0.0,8.233,7.05,0
6142,7,2022-05-23,20.8,75.23,0.0,8.207,5.43,0
6143,7,2022-05-24,27.3,41.8,0.0,8.182,4.86,0
6144,7,2022-05-25,10.86,62.81,0.0,8.168,4.42,0
6145,7,2022-05-26,36.44,42.45,0.0,8.137,0.71,0
6146,7,2022-05-27,35.01,74.61,0.0,8.097,4.82,0
6147,7,2022-05-28,18.64,75.0,0.0,8.077,5.11,0
6148,7,2022-05-29,18.04,66.98,0.0,8.039,4.29,0
6149,7,2022-05-30,17.42,54.15,0.0,8.019,4.7,0
6150,7,2022-05-31,17.96,47.43,0.0,7.971,4.76,0
6151,7,2022-06-01,15.61,49.9,0.0,7.946,6.59,0
6152,7,2022-06-02,38.68,37.22,0.0,7.921,4.85,0
6153,7,2022-06-03,6.59,33.84,0.0,7.896,6.57,0
6154,7,2022-06-04,11.76,50.7,0.0,7.854,6.03,0
6155,7,2022-06-05,19.66,46.36,0.0,7.838,3.53,0
6156,7,2022-06-06,32.63,23.41,0.0,7.808,4.51,0
6157,7,2022-06-07,8.42,25.76,0.0,7.779,6.49,0
6158,7,2022-06-08,24.48,67.51,0.0,7.749,4.4,0
6159,7,2022-06-09,4.08,85.6,0.0,7.731,3.88,0
6160,7,2022-06-10,17.19,67.31,0.0,7.684,1.95,0
6161,7,2022-06-11,37.32,61.35,0.0,7.654,7.52,0
6162,7,2022-06-12,16.15,79.12,0.0,7.638,7.06,0
6163,7,2022-06-13,17.4,47.87,0.0,7.626,1.66,0
6164,7,2022-06-14,20.93,71.74,0.0,7.594,6.13,0
6165,7,2022-06-15,33.36,42.16,0.0,7.545,3.57,0
6166,7,2022-06-16,23.92,47.35,0.0,7.507,7.96,0
6167,7,2022-06-17,0.47,28.44,0.0,7.478,4.86,0
6168,7,2022-06-18,35.82,32.13,0.0,7.468,3.8,0
6169,7,2022-06-19,6.0,68.1,0.0,7.424,6.69,0
6170,7,2022-06-20,20.4,51.05,0.0,7.405,4.91,0
6171,7,2022-06-21,-0.33,57.52,0.0,7.366,0.07,0
6172,7,2022-06-22,-4.84,74.13,0.0,7.329,7.75,0
6173,7,2022-06-23,16.66,31.36,0.0,7.302,5.21,0
6174,7,2022-06-24,28.98,35.11,0.0,7.287,6.63,0
6175,7,2022-06-25,-5.66,41.78,0.0,7.262,5.62,0
6176,7,2022-06-26,36.06,67.62,0.0,7.248,4.49,0
6177,7,2022-06-27,-7.55,81.4,0.0,7.222,3.86,0
6178,7,2022-06-28,36.67,32.26,0.0,7.188,3.3,0
6179,7,2022-06-29,1.22,53.28,0.0,7.171,3.66,0
6180,7,2022-06-30,10.8,60.19,0.0,7.121,8.1,0
6181,7,2022-07-01,1.12,29.65,0.0,7.075,6.51,0
6182,7,2022-07-02,26.9,72.8,0.0,7.044,8.73,1
6183,7,2022-07-03,9.54,37.41,0.0,7.012,3.39,0
6184,7,2022-07-04,20.27,35.31,0.0,6.981,5.94,0
6185,7,2022-07-05,23.07,32.17,0.0,6.961,4.72,0
6186,7,2022-07-06,12.63,71.8,0.0,6.912,6.08,0
6187,7,2022-07-07,31.49,83.63,0.0,6.866,4.41,0
6188,7,2022-07-08,27.84,36.31,0.0,6.847,7.29,0
6189,7,2022-07-09,16.55,71.98,0.0,6.809,7.08,0
6190,7,2022-07-10,29.64,35.06,0.0,6.761,7.12,1
6191,7,2022-07-11,3.29,70.19,0.0,6.732,2.96,0
6192,7,2022-07-12,27.51,34.76,0.0,6.716,5.89,0
6193,7,2022-07-13,36.28,52.66,0.0,6.681,4.09,0
6194,7,2022-07-14,13.69,85.09,0.0,6.638,3.42,0
6195,7,2022-07-15,17.7,35.76,0.0,6.598,5.54,0
6196,7,2022-07-16,-7.37,35.96,0.0,6.578,3.08,0
6197,7,2022-07-17,32.24,35.14,0.0,6.553,5.11,0
6198,7,2022-07-18,-2.89,35.11,0.0,6.513,5.38,0
6199,7,2022-07-19,7.12,61.82,0.0,6.474,1.81,0
6200,7,2022-07-20,39.44,78.95,0.0,6.434,-0.36,0
6201,7,2022-07-21,31.86,49.11,0.0,6.414,4.67,0
6202,7,2022-07-22,14.36,83.74,0.0,6.397,5.7,0
6203,7,2022-07-23,7.88,51.24,0.0,6.384,9.8,0
6204,7,2022-07-24,7.56,45.64,0.0,6.366,8.33,0
6205,7,2022-07-25,32.92,87.95,0.0,6.342,4.52,0
6206,7,2022-07-26,37.53,81.26,0.0,6.293,3.52,0
6207,7,2022-07-27,-8.83,29.04,0.0,6.246,5.22,0
6208,7,2022-07-28,29.88,61.09,0.0,6.221,6.56,0
6209,7,2022-07-29,33.46,57.27,0.0,6.171,5.98,0
6210,7,2022-07-30,5.0,89.97,0.0,6.143,6.11,0
6211,7,2022-07-31,6.23,21.68,0.0,6.106,4.27,0
6212,7,2022-08-01,33.29,62.49,0.0,6.091,3.92,0
6213,7,2022-08-02,21.23,70.97,0.0,6.058,3.86,0
6214,7,2022-08-03,19.4,62.33,0.0,6.014,8.46,0
6215,7,2022-08-04,19.41,42.62,0.0,5.964,4.54,1
6216,7,2022-08-05,-8.74,33.4,0.0,9.497,5.73,0
6217,7,2022-08-06,8.42,65.72,0.0,9.466,4.04,0
6218,7,2022-08-07,-1.99,64.99,0.0,9.428,4.71,0
6219,7,2022-08-08,-4.99,53.8,0.0,9.413,5.44,0
6220,7,2022-08-09,-4.6,44.4,0.0,9.383,7.82,0
6221,7,2022-08-10,31.06,21.98,0.0,9.343,7.74,0
6222,7,2022-08-11,29.05,33.64,0.0,9.311,0.79,0
6223,7,2022-08-12,-7.77,54.78,0.0,9.28,12.04,0
6224,7,2022-08-13,28.62,72.98,0.0,9.264,3.74,0
6225,7,2022-08-14,35.92,45.15,0.0,9.22,6.22,0
6226,7,2022-08-15,28.69,46.59,0.0,9.195,3.72,0
6227,7,2022-08-16,-0.76,30.67,0.0,9.169,4.71,0
6228,7,2022-08-17,20.0,48.49,0.0,9.126,1.15,0
6229,7,2022-08-18,36.31,53.4,0.0,9.114,6.18,0
6230,7,2022-08-19,11.11,79.52,0.0,9.069,4.5,0
6231,7,2022-08-20,18.07,62.0,0.0,9.06,2.87,0
6232,7,2022-08-21,2.88,36.76,0.0,9.043,8.53,0
6233,7,2022-08-22,32.36,56.64,0.0,9.033,4.62,0
6234,7,2022-08-23,20.16,47.11,0.0,8.995,8.02,0
6235,7,2022-08-24,-9.85,64.87,0.0,8.971,4.73,0
6236,7,2022-08-25,-7.5,87.02,0.0,8.932,5.71,0
6237,7,2022-08-26,11.49,23.69,0.0,8.902,6.45,0
6238,7,2022-08-27,9.81,32.12,0.0,8.854,6.98,0
6239,7,2022-08-28,24.45,41.59,0.0,8.811,0.21,0
6240,7,2022-08-29,31.43,26.63,0.0,8.778,6.74,0
6241,7,2022-08-30,36.64,71.39,0.0,8.743,-0.67,0
6242,7,2022-08-31,33.52,56.34,0.0,8.705,0.46,0
6243,7,2022-09-01,16.38,37.78,0.0,8.662,4.41,0
6244,7,2022-09-02,23.35,40.15,0.0,8.638,6.41,0
6245,7,2022-09-03,-1.48,86.02,0.0,8.624,1.08,0
6246,7,2022-09-04,17.96,26.07,0.0,8.591,0.2,0
6247,7,2022-09-05,37.9,70.5,0.0,8.575,3.66,0
6248,7,2022-09-06,12.73,57.42,0.0,8.544,4.35,0
6249,7,2022-09-07,24.54,50.4,0.0,8.521,6.21,0
6250,7,2022-09-08,2.68,85.42,0.0,8.501,3.12,0
6251,7,2022-09-09,12.67,44.08,0.0,8.488,3.18,0
6252,7,2022-09-10,21.27,37.89,0.0,8.455,5.65,0
6253,7,2022-09-11,29.59,58.99,0.0,8.415,6.23,0
6254,7,2022-09-12,16.73,63.79,0.0,8.394,3.96,0
6255,7,2022-09-13,10.75,53.45,0.0,8.362,3.39,0
6256,7,2022-09-14,-4.59,38.23,0.0,8.352,6.77,0
6257,7,2022-09-15,29.49,75.09,0.0,8.327,6.21,0
6258,7,2022-09-16,15.74,50.74,0.0,8.29,4.97,0
6259,7,2022-09-17,21.79,89.94,0.0,8.259,6.64,0
6260,7,2022-09-18,23.83,68.57,0.0,8.216,2.18,0
6261,7,2022-09-19,15.96,73.78,0.0,8.205,6.39,0
6262,7,2022-09-20,2.02,42.48,0.0,8.188,9.9,0
6263,7,2022-09-21,34.63,25.29,0.0,8.141,6.76,1
6264,7,2022-09-22,32.34,73.31,0.0,8.103,5.63,0
6265,7,2022-09-23,3.86,88.38,0.0,8.061,4.62,0
6266,7,2022-09-24,22.4,35.5,0.0,8.015,2.84,0
6267,7,2022-09-25,15.16,32.01,0.0,7.976,5.39,0
6268,7,2022-09-26,21.28,89.81,0.0,7.953,8.09,0
6269,7,2022-09-27,22.48,36.07,0.0,7.907,2.07,0
6270,7,2022-09-28,-2.2,26.02,0.0,7.864,5.81,0
6271,7,2022-09-29,17.22,77.13,0.0,7.851,4.48,0
6272,7,2022-09-30,-7.55,71.94,0.0,7.802,5.95,0
6273,7,2022-10-01,21.62,62.92,0.0,7.777,6.51,0
6274,7,2022-10-02,-1.2,66.78,0.0,7.743,1.85,0
6275,7,2022-10-03,-2.73,81.15,0.0,7.696,0.62,0
6276,7,2022-10-04,-8.97,29.35,0.0,7.662,4.89,0
6277,7,2022-10-05,-2.04,43.26,0.0,7.641,2.28,0
6278,7,2022-10-06,-3.74,73.95,0.0,7.625,5.57,0
6279,7,2022-10-07,18.21,66.37,0.0,7.576,7.73,0
6280,7,2022-10-08,19.69,67.8,0.0,7.528,4.15,0
6281,7,2022-10-09,12.01,87.29,0.0,7.5,3.79,0
6282,7,2022-10-10,10.48,52.15,0.0,7.471,6.39,0
6283,7,2022-10-11,2.75,84.82,0.0,7.45,4.66,0
6284,7,2022-10-12,23.22,28.68,0.0,7.411,5.32,0
6285,7,2022-10-13,18.1,64.98,0.0,7.381,5.39,0
6286,7,2022-10-14,-4.39,86.29,0.0,7.349,3.96,0
6287,7,2022-10-15,-0.38,67.92,0.0,7.31,1.79,0
6288,7,2022-10-16,39.89,82.06,0.0,7.281,6.27,0
6289,7,2022-10-17,30.73,51.03,0.0,7.246,3.24,0
6290,7,2022-10-18,35.21,66.19,0.0,7.197,7.47,0
6291,7,2022-10-19,24.77,47.0,0.0,7.152,5.6,0
6292,7,2022-10-20,23.95,89.08,0.0,7.129,4.76,0
6293,7,2022-10-21,22.47,54.79,0.0,7.098,1.75,0
6294,7,2022-10-22,10.55,84.25,0.0,7.077,5.22,0
6295,7,2022-10-23,36.49,61.96,0.0,7.056,-0.03,0
6296,7,2022-10-24,12.07,79.05,0.0,7.039,4.96,0
6297,7,2022-10-25,23.04,81.23,0.0,7.015,6.57,0
6298,7,2022-10-26,6.66,78.77,0.0,6.991,3.68,0
6299,7,2022-10-27,-9.52,85.56,0.0,6.948,4.46,0
6300,7,2022-10-28,23.81,24.55,0.0,6.902,3.4,0
6301,7,2022-10-29,5.84,39.98,0.0,6.861,3.46,0
6302,7,2022-10-30,-1.62,23.36,0.0,6.82,2.92,0
6303,7,2022-10-31,0.21,62.72,0.0,6.774,8.52,0
6304,7,2022-11-01,4.23,29.62,0.0,6.759,2.14,0
6305,7,2022-11-02,20.27,38.9,0.0,6.737,6.63,0
6306,7,2022-11-03,19.34,82.03,0.0,6.706,5.14,0
6307,7,2022-11-04,27.16,53.03,0.0,6.664,7.4,0
6308,7,2022-11-05,24.16,27.86,0.0,6.618,3.52,0
6309,7,2022-11-06,4.46,67.41,0.0,6.603,8.07,0
6310,7,2022-11-07,-4.09,30.87,0.0,6.584,3.97,0
6311,7,2022-11-08,30.37,69.68,0.0,6.548,2.28,0
6312,7,2022-11-09,28.09,23.56,0.0,6.526,7.8,0
6313,7,2022-11-10,20.91,73.49,0.0,6.499,3.38,0
6314,7,2022-11-11,28.61,35.67,0.0,6.475,2.0,0
6315,7,2022-11-12,28.05,24.79,0.0,6.43,2.4,0
6316,7,2022-11-13,39.72,73.9,0.0,6.388,7.64,0
6317,7,2022-11-14,6.15,43.73,0.0,6.341,6.26,0
6318,7,2022-11-15,13.06,66.26,0.0,6.306,5.5,0
6319,7,2022-11-16,-0.01,89.65,0.0,6.266,2.12,0
6320,7,2022-11-17,30.13,63.13,0.0,6.231,5.72,0
6321,7,2022-11-18,28.23,71.55,0.0,6.183,5.22,0
6322,7,2022-11-19,7.94,34.28,0.0,6.141,4.73,0
6323,7,2022-11-20,23.89,50.85,0.0,6.111,3.47,0
6324,7,2022-11-21,21.08,75.23,0.0,6.089,8.05,0
6325,7,2022-11-22,9.69,52.84,0.0,6.049,5.26,0
6326,7,2022-11-23,-1.24,77.98,0.0,6.039,6.29,0
6327,7,2022-11-24,19.21,26.42,0.0,6.022,8.01,0
6328,7,2022-11-25,28.22,59.99,0.0,6.005,5.38,0
6329,7,2022-11-26,0.75,59.4,0.0,5.978,7.83,1
6330,7,2022-11-27,10.45,40.07,0.0,8.087,7.9,0
6331,7,2022-11-28,29.49,33.99,0.0,8.062,5.7,0
6332,7,2022-11-29,11.14,28.01,0.0,8.024,1.34,0
6333,7,2022-11-30,9.56,73.81,0.0,8.002,3.83,0
6334,7,2022-12-01,-3.92,32.19,0.0,7.987,1.0,0
6335,7,2022-12-02,8.38,55.16,0.0,7.938,3.32,0
6336,7,2022-12-03,6.13,22.43,0.0,7.919,5.45,0
6337,7,2022-12-04,8.92,88.26,0.0,7.897,3.0,0
6338,7,2022-12-05,-8.56,28.47,0.0,7.872,3.73,0
6339,7,2022-12-06,14.0,59.07,0.0,7.845,7.79,0
6340,7,2022-12-07,-4.77,37.52,0.0,7.817,3.17,0
6341,7,2022-12-08,-2.49,23.76,0.0,7.773,3.71,0
6342,7,2022-12-09,33.0,77.38,0.0,7.751,4.89,0
6343,7,2022-12-10,36.37,21.01,0.0,7.711,5.49,0
6344,7,2022-12-11,32.34,73.12,0.0,7.691,5.71,0
6345,7,2022-12-12,18.45,52.44,0.0,7.642,9.92,0
6346,7,2022-12-13,15.43,82.09,0.0,7.623,5.49,0
6347,7,2022-12-14,36.52,21.38,0.0,7.574,6.71,0
6348,7,2022-12-15,38.11,81.76,0.0,7.538,7.76,0
6349,7,2022-12-16,6.15,38.96,0.0,7.511,5.56,0
6350,7,2022-12-17,28.04,45.8,0.0,7.467,5.36,0
6351,7,2022-12-18,38.71,73.7,0.0,7.453,3.71,0
6352,7,2022-12-19,11.33,20.84,0.0,7.444,4.73,0
